Latitude,Longitude,Feature_ID,Village,nitrogen_N_2023-24,phosphorus_P_2023-24,potassium_K_2023-24,organic_carbon_OC_2023-24,pH_2023-24,EC_2023-24,sulphur_S_2023-24,zinc_Zn_2023-24,iron_Fe_2023-24,copper_Cu_2023-24,manganese_Mn_2023-24,boron_B_2023-24,nitrogen_N_2024-25,phosphorus_P_2024-25,potassium_K_2024-25,organic_carbon_OC_2024-25,pH_2024-25,EC_2024-25,sulphur_S_2024-25,zinc_Zn_2024-25,iron_Fe_2024-25,copper_Cu_2024-25,manganese_Mn_2024-25,boron_B_2024-25,nitrogen_N_2025-26,phosphorus_P_2025-26,potassium_K_2025-26,organic_carbon_OC_2025-26,pH_2025-26,EC_2025-26,sulphur_S_2025-26,zinc_Zn_2025-26,iron_Fe_2025-26,copper_Cu_2025-26,manganese_Mn_2025-26,boron_B_2025-26
14.498000,80.002000,28_515_shc_2024-25.7401,Padugupadu,,,,,,,,,,,,,201.0,117.0,348.7,0.32,7.63,0.36,47.0,0.16,1.16,0.38,1.59,0.44,,,,,,,,,,,,
14.498000,80.002000,28_515_shc_2024-25.7408,Padugupadu,,,,,,,,,,,,,113.0,1.0,387.4,1.31,7.84,0.3,77.0,0.14,4.31,0.62,10.19,0.18,,,,,,,,,,,,
14.498000,80.002000,28_515_shc_2024-25.7427,Padugupadu,,,,,,,,,,,,,251.0,117.0,219.5,0.52,7.67,0.33,37.0,0.14,2.16,0.14,3.39,0.47,,,,,,,,,,,,
14.498000,80.002000,28_515_shc_2024-25.7436,Padugupadu,,,,,,,,,,,,,238.0,164.0,187.3,0.92,7.64,0.84,105.0,0.28,3.34,0.21,8.38,0.37,88.0,20.0,49.2,0.58,7.84,0.21,108.57,0.31,3.21,0.21,6.21,0.58
14.498000,80.002000,28_515_shc_2024-25.7501,Padugupadu,,,,,,,,,,,,,188.0,138.0,426.2,0.41,7.65,0.1,146.0,0.18,5.26,0.14,5.43,0.37,,,,,,,,,,,,
14.498000,80.002000,28_515_shc_2024-25.15428,Padugupadu,,,,,,,,,,,,,138.0,25.0,213.1,0.23,8.51,0.1,51.0,0.38,2.68,0.26,4.36,0.31,,,,,,,,,,,,
14.498000,80.002000,28_515_shc_2024-25.15450,Padugupadu,,,,,,,,,,,,,163.0,164.0,193.7,0.53,7.77,0.21,47.0,0.46,6.14,0.14,3.08,0.72,,,,,,,,,,,,
14.498000,80.002000,28_515_shc_2024-25.15491,Padugupadu,,,,,,,,,,,,,100.0,1.0,645.7,0.08,7.51,0.1,69.0,0.31,8.38,0.38,6.84,0.59,,,,,,,,,,,,
14.498000,80.002000,28_515_shc_2024-25.15497,Padugupadu,,,,,,,,,,,,,100.0,70.0,277.7,0.21,7.75,0.73,47.0,0.18,5.38,0.12,6.12,0.18,,,,,,,,,,,,
14.498000,80.002000,28_515_shc_2024-25.15505,Padugupadu,,,,,,,,,,,,,113.0,80.0,251.8,0.93,7.85,0.1,47.0,0.66,3.26,0.38,0.36,0.56,,,,,,,,,,,,
14.498000,80.002000,28_515_shc_2024-25.15511,Padugupadu,,,,,,,,,,,,,138.0,62.0,284.1,0.82,7.82,1.1,121.0,0.21,6.16,0.14,4.18,0.18,,,,,,,,,,,,
14.498000,80.002000,28_515_shc_2024-25.15527,Padugupadu,,,,,,,,,,,,,152.0,70.0,258.3,0.64,7.61,0.62,58.0,0.12,4.38,0.16,2.68,0.31,,,,,,,,,,,,
14.492000,80.018000,28_515_shc_2024-25.14031,Inamadugu,,,,,,,,,,,,,163.0,38.0,155.0,0.33,8.23,0.16,18.0,0.36,4.18,0.12,8.38,0.28,,,,,,,,,,,,
14.492000,80.018000,28_515_shc_2024-25.14384,Inamadugu,,,,,,,,,,,,,100.0,38.0,142.1,0.54,7.91,0.28,9.0,0.43,6.98,0.37,4.19,0.47,,,,,,,,,,,,
14.492000,80.032000,28_515_shc_2024-25.7369,Inamadugu,,,,,,,,,,,,,226.0,117.0,148.5,0.72,7.91,0.13,14.0,0.21,0.14,0.22,3.36,0.37,,,,,,,,,,,,
14.492000,80.032000,28_515_shc_2024-25.7409,Inamadugu,,,,,,,,,,,,,188.0,164.0,645.7,0.38,7.83,0.1,30.0,0.26,4.26,0.92,1.49,0.18,,,,,,,,,,,,
14.492000,80.032000,28_515_shc_2024-25.7424,Inamadugu,,,,,,,,,,,,,163.0,117.0,103.3,0.45,7.65,0.73,18.0,0.38,3.16,0.31,4.26,0.59,,,,,,,,,,,,
14.492000,80.032000,28_515_shc_2025-26.7485,Pallipadu,,,,,,,,,,,,,,,,,,,,,,,,,201.0,246.52,322.8,0.09,7.35,1.48,297.7,0.58,3.7,0.87,2.01,0.75
14.498000,80.068000,28_515_shc_2025-26.5714,Pallipadu,,,,,,,,,,,,,,,,,,,,,,,,,176.0,92.2,459.3,0.26,7.4,1.3,262.67,0.38,2.18,0.28,3.18,1.19
14.495000,80.095000,28_515_shc_2025-26.5718,Lebur Bit 閳 I,38.0,60.0,455.0,0.18,8.0,0.8,35.0,1.08,8.6,0.9,23.04,2.6,,,,,,,,,,,,,63.0,75.3,111.7,0.18,8.06,0.82,210.14,0.42,16.9,0.1,2.31,0.38
14.498000,80.102000,28_515_shc_2024-25.13242,Punnur,,,,,,,,,,,,,176.0,70.0,290.0,1.08,7.72,0.28,18.0,1.03,1.09,0.15,0.64,1.63,,,,,,,,,,,,
14.502000,79.378000,28_515_shc_2024-25.18418,Kulluru,,,,,,,,,,,,,125.0,157.0,174.0,1.01,8.02,0.61,170.0,0.34,6.13,0.65,1.12,0.53,,,,,,,,,,,,
14.508000,79.432000,28_515_shc_2023-24.4791,Kaluvoya,163.0,14.0,72.0,1.25,7.97,0.21,50.0,0.53,13.4,0.42,7.15,0.19,,,,,,,,,,,,,,,,,,,,,,,,
14.508000,79.432000,28_515_shc_2023-24.4798,Kaluvoya,151.0,14.0,65.0,0.83,8.05,0.2,35.0,0.39,15.41,0.21,8.14,0.04,,,,,,,,,,,,,,,,,,,,,,,,
14.502000,79.448000,28_515_shc_2024-25.18760,Thopugunta,,,,,,,,,,,,,176.0,11.0,274.0,0.68,8.16,0.1,47.0,0.64,1.1,0.08,0.81,1.1,,,,,,,,,,,,
14.508000,79.572000,28_515_shc_2025-26.4297,Chejerla,,,,,,,,,,,,,,,,,,,,,,,,,151.0,223.0,446.9,0.38,8.27,0.47,52.53,0.15,5.31,0.28,2.33,0.38
14.505000,79.615000,28_515_shc_2023-24.7108,Paderu,38.0,3.0,176.0,0.49,8.6,0.9,64.0,0.38,18.1,0.69,1.5,0.11,,,,,,,,,,,,,,,,,,,,,,,,
14.502000,79.618000,28_515_shc_2025-26.4289,Paderu,,,,,,,,,,,,,,,,,,,,,,,,,263.0,1.5,55.9,0.71,8.71,0.57,52.53,0.33,3.01,0.1,1.96,0.5
14.508000,79.628000,28_515_shc_2025-26.8338,Paderu,,,,,,,,,,,,,,,,,,,,,,,,,326.0,5.4,6.2,0.71,8.67,0.32,42.03,0.09,9.24,0.34,2.98,0.97
14.508000,79.852000,28_515_shc_2024-25.9241,Panchedu,,,,,,,,,,,,,100.0,164.0,148.5,0.94,7.1,1.56,5.3,0.16,4.21,0.34,6.14,0.06,,,,,,,,,,,,
14.502000,79.858000,28_515_shc_2025-26.1566,Minagallu,,,,,,,,,,,,,,,,,,,,,,,,,125.0,16.1,459.0,0.25,7.17,0.69,168.11,0.24,2.98,0.18,1.04,0.44
14.502000,79.858000,28_515_shc_2025-26.4207,Minagallu,,,,,,,,,,,,,,,,,,,,,,,,,63.0,15.4,416.0,0.57,6.6,0.34,94.56,0.62,25.84,0.19,8.56,0.5
14.502000,79.858000,28_515_shc_2025-26.4256,Minagallu,,,,,,,,,,,,,,,,,,,,,,,,,113.0,7.7,422.0,0.63,7.26,0.58,101.57,0.27,20.15,0.16,1.97,0.41
14.508000,79.868000,28_515_shc_2024-25.5802,Panchedu,,,,,,,,,,,,,151.0,42.6,135.6,0.56,7.09,0.84,1.8,0.41,9.16,0.46,4.21,0.66,,,,,,,,,,,,
14.508000,79.922000,28_515_shc_2024-25.12330,Damaramadugu,,,,,,,,,,,,,151.0,3.3,71.0,0.93,5.83,0.35,19.3,0.28,8.38,0.21,9.36,0.22,,,,,,,,,,,,
14.508000,79.982000,28_515_shc_2023-24.5999,Gangavaram,100.0,35.0,136.0,0.84,6.0,0.9,78.0,0.52,2.01,0.8,7.2,1.08,,,,,,,,,,,,,,,,,,,,,,,,
14.508000,80.018000,28_515_shc_2023-24.5073,Inamadugu,138.0,36.0,143.0,0.52,7.7,0.1,5.0,0.64,9.1,0.26,9.1,0.61,,,,,,,,,,,,,,,,,,,,,,,,
14.508000,80.028000,28_515_shc_2023-24.4886,Leguntapadu,201.0,21.0,215.0,0.31,7.0,0.9,21.0,0.46,9.1,0.26,3.8,0.61,,,,,,,,,,,,,,,,,,,,,,,,
14.508000,80.038000,28_515_shc_2023-24.6248,Leguntapadu,188.0,25.0,130.0,0.67,7.9,0.6,118.0,0.61,8.3,0.18,5.4,0.42,,,,,,,,,,,,,,,,,,,,,,,,
14.505000,80.055000,28_515_shc_2023-24.5996,Inamadugu,176.0,62.0,208.0,0.41,6.9,0.1,73.0,0.48,8.4,0.71,7.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,
14.502000,80.138000,28_515_shc_2023-24.5351,Komarika,151.0,52.0,423.0,0.17,8.3,0.4,83.0,0.36,8.3,2.41,1.4,0.08,,,,,,,,,,,,,,,,,,,,,,,,
14.502000,80.138000,28_515_shc_2023-24.5878,Komarika,100.0,11.0,208.0,0.11,8.5,0.7,68.0,0.74,8.3,2.9,5.4,0.38,,,,,,,,,,,,,,,,,,,,,,,,
14.502000,80.138000,28_515_shc_2023-24.6042,Komarika,113.0,13.0,228.0,0.28,8.1,0.8,127.0,0.17,10.4,5.4,6.1,0.11,,,,,,,,,,,,,,,,,,,,,,,,
14.502000,80.138000,28_515_shc_2023-24.6206,Komarika,238.0,12.0,319.0,0.21,8.2,0.3,61.0,0.66,11.0,1.7,4.2,0.42,,,,,,,,,,,,,,,,,,,,,,,,
14.505000,80.165000,28_515_shc_2023-24.5117,Mypadu,151.0,62.0,156.0,0.35,7.4,0.9,64.0,0.29,8.4,2.6,6.2,0.27,,,,,,,,,,,,,,,,,,,,,,,,
14.505000,80.165000,28_515_shc_2024-25.13452,Mypadu,,,,,,,,,,,,,75.0,62.0,470.0,0.88,7.6,0.63,58.0,0.38,3.18,0.31,0.46,0.85,,,,,,,,,,,,
14.505000,80.165000,28_515_shc_2024-25.13476,Mypadu,,,,,,,,,,,,,151.0,70.0,109.0,0.62,7.68,1.27,11.0,0.58,3.26,0.24,3.21,0.5,,,,,,,,,,,,
14.505000,80.165000,28_515_shc_2024-25.13477,Mypadu,,,,,,,,,,,,,63.0,52.0,148.0,1.09,7.66,1.23,40.0,0.61,4.26,0.14,6.38,0.47,,,,,,,,,,,,
14.505000,80.165000,28_515_shc_2024-25.13478,Mypadu,,,,,,,,,,,,,151.0,90.0,393.0,0.42,7.35,0.37,54.0,0.76,3.26,0.24,0.21,1.29,,,,,,,,,,,,
14.505000,80.165000,28_515_shc_2024-25.13501,Mypadu,,,,,,,,,,,,,176.0,164.0,90.0,1.08,7.62,1.21,5.0,0.67,0.94,0.16,0.67,0.25,,,,,,,,,,,,
14.508000,80.172000,28_515_shc_2025-26.5575,Mypadu,,,,,,,,,,,,,,,,,,,,,,,,,188.0,109.1,42.03,0.14,7.81,0.79,154.1,0.18,5.31,0.38,7.38,0.63
14.508000,80.172000,28_515_shc_2025-26.5596,Mypadu,,,,,,,,,,,,,,,,,,,,,,,,,138.0,182.8,167.6,0.23,7.82,0.36,101.57,0.14,2.98,0.27,3.08,0.75
14.512000,79.368000,28_515_shc_2023-24.5339,Kulluru,163.0,13.0,91.0,0.32,7.54,0.23,35.0,0.48,13.45,0.41,6.3,0.11,,,,,,,,,,,,,,,,,,,,,,,,
14.512000,79.372000,28_515_shc_2024-25.18786,Kulluru,,,,,,,,,,,,,100.0,38.0,142.0,0.54,8.05,0.17,33.0,0.15,0.16,0.28,1.69,0.28,,,,,,,,,,,,
14.518000,79.392000,28_515_shc_2024-25.3993,Kaluvoya,,,,,,,,,,,,,125.0,164.0,599.0,0.79,8.15,0.17,33.0,0.18,0.16,0.59,1.72,1.07,,,,,,,,,,,,
14.518000,79.392000,28_515_shc_2024-25.3996,Kaluvoya,,,,,,,,,,,,,88.0,1.0,264.0,0.47,8.17,0.19,14.0,0.32,0.15,0.09,2.01,0.47,,,,,,,,,,,,
14.518000,79.392000,28_515_shc_2024-25.3998,Kaluvoya,,,,,,,,,,,,,113.0,80.0,283.0,0.11,8.11,0.24,5.0,0.18,0.19,0.52,3.23,0.22,,,,,,,,,,,,
14.518000,79.392000,28_515_shc_2024-25.4000,Kaluvoya,,,,,,,,,,,,,138.0,70.0,644.0,0.44,8.21,0.1,19.0,0.28,0.28,0.98,2.52,0.18,,,,,,,,,,,,
14.518000,79.392000,28_515_shc_2024-25.4003,Baddevolu,,,,,,,,,,,,,151.0,90.0,213.0,0.68,6.88,0.71,26.4,0.58,4.25,0.6,1.0,0.28,,,,,,,,,,,,
14.518000,79.392000,28_515_shc_2024-25.4004,Kaluvoya,,,,,,,,,,,,,113.0,99.0,438.0,0.9,8.16,0.11,19.0,0.28,0.38,1.1,0.68,0.56,,,,,,,,,,,,
14.512000,79.412000,28_515_shc_2023-24.6761,Baddevolu,113.0,9.0,124.0,0.13,6.87,0.39,45.0,0.34,29.8,0.48,9.2,0.15,,,,,,,,,,,,,,,,,,,,,,,,
14.512000,79.412000,28_515_shc_2024-25.4006,Baddevolu,,,,,,,,,,,,,151.0,62.0,213.0,1.05,5.46,0.1,19.0,0.32,1.48,0.52,1.05,0.44,,,,,,,,,,,,
14.512000,79.412000,28_515_shc_2024-25.4098,Baddevolu,,,,,,,,,,,,,100.0,52.0,425.0,1.01,5.81,0.2,40.0,0.29,0.97,0.52,0.89,0.03,,,,,,,,,,,,
14.512000,79.412000,28_515_shc_2024-25.4116,Baddevolu,,,,,,,,,,,,,63.0,43.0,480.0,1.25,7.14,0.71,40.0,0.24,0.24,0.29,1.89,0.53,,,,,,,,,,,,
14.512000,79.412000,28_515_shc_2024-25.11036,Kaluvoya,,,,,,,,,,,,,163.0,117.0,245.0,0.31,7.36,0.14,12.0,0.55,5.09,2.1,0.61,0.56,,,,,,,,,,,,
14.512000,79.422000,28_515_shc_2023-24.5440,Kesamanenipalle,63.0,56.0,247.0,0.77,8.2,0.5,97.0,0.16,3.12,0.2,3.6,0.11,,,,,,,,,,,,,,,,,,,,,,,,
14.515000,79.485000,28_515_shc_2024-25.9715,Kakivaya,,,,,,,,,,,,,301.0,102.6,180.8,0.44,8.35,0.1,26.4,0.86,28.32,0.48,81.31,0.63,,,,,,,,,,,,
14.515000,79.565000,28_515_shc_2024-25.19057,Chejerla,,,,,,,,,,,,,88.0,52.4,129.1,0.19,8.47,0.63,5.3,0.48,24.38,0.18,16.38,0.34,,,,,,,,,,,,
14.518000,79.632000,28_515_shc_2024-25.5504,Paderu,100.0,21.0,533.0,0.51,8.4,0.19,5.0,0.28,5.61,0.57,42.1,0.42,138.0,164.0,142.1,0.16,8.56,0.1,59.7,0.3,22.78,0.84,81.06,0.78,,,,,,,,,,,,
14.512000,79.762000,28_515_shc_2023-24.6323,Thatiparthi,151.0,19.0,111.0,0.32,8.7,0.7,83.0,0.82,11.6,0.44,1.88,0.27,251.0,38.0,200.0,1.2,8.46,0.71,90.0,0.78,5.09,0.99,3.12,0.5,,,,,,,,,,,,
14.518000,79.802000,28_515_shc_2024-25.4050,Golla Kandukur,,,,,,,,,,,,,176.0,7.6,77.5,0.41,7.87,2.48,1.8,0.14,8.86,0.26,10.36,1.19,,,,,,,,,,,,
14.518000,79.802000,28_515_shc_2024-25.4096,Golla Kandukur,,,,,,,,,,,,,151.0,62.2,226.0,0.31,8.25,0.12,12.3,0.28,18.26,0.16,28.16,1.86,,,,,,,,,,,,
14.512000,79.882000,28_515_shc_2024-25.11648,Penuballe,,,,,,,,,,,,,138.0,131.0,116.0,1.05,6.17,1.14,5.0,0.36,18.41,0.68,5.38,0.66,,,,,,,,,,,,
14.518000,79.892000,28_515_shc_2024-25.5760,Chellayapalem,,,,,,,,,,,,,113.0,164.0,644.0,0.65,7.9,1.2,21.0,0.32,10.18,0.36,6.21,0.53,,,,,,,,,,,,
14.518000,79.892000,28_515_shc_2024-25.21314,Chellayapalem,,,,,,,,,,,,,100.0,164.0,251.0,0.83,7.57,0.27,97.0,0.4,21.38,0.12,4.16,0.78,,,,,,,,,,,,
14.518000,79.908000,28_515_shc_2024-25.1018,Rebala,,,,,,,,,,,,,100.0,164.0,142.0,1.38,6.31,0.41,12.0,0.44,5.18,0.34,9.14,1.51,,,,,,,,,,,,
14.518000,79.908000,28_515_shc_2024-25.5560,Damaramadugu,,,,,,,,,,,,,125.0,7.6,129.0,0.48,7.77,1.29,5.3,0.71,8.16,0.28,7.28,0.31,,,,,,,,,,,,
14.518000,79.908000,28_515_shc_2024-25.5562,Damaramadugu,,,,,,,,,,,,,100.0,52.0,77.0,0.14,7.65,0.79,10.5,0.68,6.28,0.18,4.26,1.07,,,,,,,,,,,,
14.518000,79.908000,28_515_shc_2024-25.5601,Damaramadugu,,,,,,,,,,,,,113.0,128.3,167.9,0.39,7.71,0.83,5.3,0.12,8.16,0.26,3.38,0.47,,,,,,,,,,,,
14.515000,79.945000,28_515_shc_2024-25.14414,Patur,,,,,,,,,,,,,88.0,164.0,135.6,0.52,7.84,0.1,170.4,0.15,8.79,0.62,7.96,0.31,,,,,,,,,,,,
14.512000,79.968000,28_515_shc_2023-24.5740,Kovur,88.0,73.0,104.0,0.75,7.6,0.6,50.0,0.51,7.18,0.21,6.1,0.91,,,,,,,,,,,,,,,,,,,,,,,,
14.512000,79.998000,28_515_shc_2023-24.7479,Kovur,263.0,17.0,163.0,0.58,8.0,1.5,26.0,0.65,8.26,0.54,5.15,0.11,,,,,,,,,,,,,,,,,,,,,,,,
14.512000,79.992000,28_515_shc_2023-24.5825,Kovur,188.0,138.0,221.0,0.3,6.9,0.7,7.0,0.38,7.16,2.26,4.84,0.38,,,,,,,,,,,,,,,,,,,,,,,,
14.512000,79.992000,28_515_shc_2024-25.15284,Kovur,,,,,,,,,,,,,188.0,164.0,187.3,0.55,8.02,0.13,11.0,0.32,5.62,0.46,6.38,0.59,,,,,,,,,,,,
14.515000,80.005000,28_515_shc_2023-24.5555,Kovur,188.0,112.0,267.0,0.18,7.6,0.4,12.0,0.28,10.6,1.72,3.8,0.11,,,,,,,,,,,,,,,,,,,,,,,,
14.512000,80.018000,28_515_shc_2024-25.14962,Inamadugu,,,,,,,,,,,,,63.0,17.0,568.2,0.42,8.12,0.14,30.0,0.28,0.52,0.46,5.16,0.15,,,,,,,,,,,,
14.512000,80.062000,28_515_shc_2024-25.13829,Pallipadu,,,,,,,,,,,,,63.0,78.0,245.0,1.5,7.13,0.54,33.0,0.58,7.21,0.24,6.38,0.15,,,,,,,,,,,,
14.512000,80.062000,28_515_shc_2024-25.13837,Pallipadu,,,,,,,,,,,,,163.0,38.0,238.0,1.83,6.86,0.52,47.0,0.38,9.63,0.36,6.71,0.09,,,,,,,,,,,,
14.512000,80.062000,28_515_shc_2024-25.13873,Pallipadu,,,,,,,,,,,,,113.0,19.0,161.0,0.78,6.8,0.75,40.0,0.46,8.41,0.48,5.21,0.56,,,,,,,,,,,,
14.518000,80.138000,28_515_shc_2023-24.6777,Gangapatnam,263.0,11.0,234.0,0.68,8.1,3.9,85.0,2.6,1.8,4.1,6.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,
14.518000,80.152000,28_515_shc_2025-26.2426,Gangapatnam,,,,,,,,,,,,,,,,,,,,,,,,,151.0,102.9,428.3,0.09,6.93,0.25,45.53,0.09,11.31,0.21,4.3,0.44
14.518000,80.158000,28_515_shc_2025-26.2600,Mypadu,,,,,,,,,,,,,,,,,,,,,,,,,113.0,135.9,130.4,0.05,6.13,0.34,143.59,0.41,6.48,0.27,2.06,0.5
14.518000,80.168000,28_515_shc_2025-26.2630,Mypadu,,,,,,,,,,,,,,,,,,,,,,,,,251.0,223.0,198.6,0.28,7.56,0.2,199.63,0.42,6.4,0.18,2.18,0.57
14.518000,80.168000,28_515_shc_2025-26.2636,Mypadu,,,,,,,,,,,,,,,,,,,,,,,,,151.0,166.7,279.3,0.38,6.68,0.62,129.59,0.25,4.51,0.19,3.17,0.6
14.528000,79.518000,28_515_shc_2024-25.4820,Yanamadala,,,,,,,,,,,,,113.0,127.8,187.3,0.58,8.58,0.21,40.4,0.48,20.4,0.26,24.38,0.34,,,,,,,,,,,,
14.528000,79.522000,28_515_shc_2025-26.5474,Yanamadala,100.0,3.0,150.0,0.24,7.8,0.2,17.0,0.13,2.86,0.42,8.16,0.04,,,,,,,,,,,,,63.0,149.0,347.6,0.18,8.78,0.73,129.59,0.19,3.98,0.14,2.01,0.28
14.522000,79.608000,28_515_shc_2025-26.1694,Gollapalle,,,,,,,,,,,,,,,,,,,,,,,,,176.0,13.8,620.7,0.41,8.83,0.36,52.53,0.17,1.18,0.45,0.33,0.66
14.522000,79.742000,28_515_shc_2023-24.6670,Veligantipalem,226.0,164.0,111.0,0.33,7.6,1.9,59.0,0.36,6.4,0.65,8.4,0.57,,,,,,,,,,,,,,,,,,,,,,,,
14.528000,79.768000,28_515_shc_2023-24.5151,Mahammadapuram,151.0,9.0,91.0,0.52,7.7,1.4,68.0,0.462,2.62,0.68,0.8,0.11,,,,,,,,,,,,,,,,,,,,,,,,
14.528000,79.772000,28_515_shc_2023-24.6444,Mahammadapuram,113.0,23.0,104.0,0.22,7.6,1.5,28.0,0.46,4.31,0.6,4.9,0.08,,,,,,,,,,,,,,,,,,,,,,,,
14.522000,79.798000,28_515_shc_2024-25.11441,Golla Kandukur,,,,,,,,,,,,,63.0,79.7,142.1,0.28,7.35,0.25,5.3,0.46,7.21,0.12,10.26,0.44,,,,,,,,,,,,
14.522000,79.832000,28_515_shc_2025-26.3903,Annareddipalem,,,,,,,,,,,,,,,,,,,,,,,,,113.0,14.6,496.6,0.28,7.83,0.36,94.56,0.71,4.85,0.61,7.33,0.82
14.522000,79.832000,28_515_shc_2025-26.10690,Annareddipalem,,,,,,,,,,,,,,,,,,,,,,,,,188.0,17.7,422.1,0.16,8.11,4.32,87.56,0.17,7.38,0.33,5.33,0.69
14.522000,79.848000,28_515_shc_2024-25.9274,Panchedu,,,,,,,,,,,,,100.0,79.7,148.5,1.2,6.97,1.12,17.6,0.18,6.18,0.34,3.84,0.06,,,,,,,,,,,,
14.522000,79.842000,28_515_shc_2024-25.15106,Annareddipalem,,,,,,,,,,,,,100.0,19.0,271.0,0.99,7.22,0.68,109.0,0.38,4.12,0.71,8.24,1.07,,,,,,,,,,,,
14.522000,79.842000,28_515_shc_2025-26.78,Annareddipalem,,,,,,,,,,,,,,,,,,,,,,,,,151.0,27.6,397.3,0.41,7.48,0.38,290.69,0.28,7.35,0.24,10.47,0.66
14.525000,79.855000,28_515_shc_2025-26.2081,Panchedu,,,,,,,,,,,,,,,,,,,,,,,,,113.0,6.9,347.0,0.11,7.85,0.51,80.55,0.22,4.97,0.39,2.39,0.79
14.525000,79.855000,28_515_shc_2025-26.2090,Panchedu,,,,,,,,,,,,,,,,,,,,,,,,,138.0,14.6,347.0,0.09,7.85,1.39,73.55,0.27,7.3,0.51,2.98,0.25
14.525000,79.855000,28_515_shc_2025-26.2312,Panchedu,,,,,,,,,,,,,,,,,,,,,,,,,113.0,4.6,397.0,0.11,7.6,1.39,101.57,0.19,6.56,0.53,2.17,0.13
14.522000,79.868000,28_515_shc_2023-24.7275,Annareddipalem,88.0,75.0,630.0,0.26,7.0,1.2,116.0,0.76,7.8,1.06,10.56,0.37,,,,,,,,,,,,,,,,,,,,,,,,
14.528000,79.862000,28_515_shc_2025-26.5217,Kavetipalem,,,,,,,,,,,,,,,,,,,,,,,,,113.0,29.2,416.0,0.25,6.93,0.41,87.56,0.31,1.97,0.54,4.34,0.09
14.522000,79.888000,28_515_shc_2023-24.5894,Chellayapalem,50.0,38.0,149.0,0.08,8.3,0.2,31.0,0.36,12.1,0.04,68.8,2.45,,,,,,,,,,,,,,,,,,,,,,,,
14.528000,79.882000,28_515_shc_2024-25.12735,Rebala,,,,,,,,,,,,,138.0,109.0,167.0,0.83,6.09,0.44,47.0,0.62,5.18,0.24,7.38,0.63,,,,,,,,,,,,
14.522000,79.898000,28_515_shc_2023-24.6962,Penuballe,50.0,13.0,52.0,0.31,7.0,0.1,19.0,0.68,3.8,0.04,8.6,3.01,,,,,,,,,,,,,,,,,,,,,,,,
14.525000,79.915000,28_515_shc_2025-26.1684,Rebala,,,,,,,,,,,,,,,,,,,,,,,,,13.0,9.2,490.0,0.61,7.72,1.05,45.53,0.18,5.17,0.24,1.75,1.41
14.525000,79.915000,28_515_shc_2025-26.4941,Rebala,163.0,107.0,143.0,0.6,6.4,1.9,24.0,0.18,15.4,0.46,2.73,0.57,,,,,,,,,,,,,138.0,6.9,397.0,0.63,6.62,1.03,52.53,0.22,3.18,0.19,2.01,0.97
14.528000,79.952000,28_515_shc_2024-25.21237,Patur,,,,,,,,,,,,,138.0,128.8,38.7,0.26,7.49,0.45,33.4,0.52,0.22,0.3,2.61,0.47,,,,,,,,,,,,
14.525000,80.015000,28_515_shc_2023-24.6089,Kovur,125.0,102.0,260.0,0.18,7.0,0.9,45.0,0.44,7.28,2.08,2.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,
14.528000,80.018000,28_515_shc_2023-24.7232,Cherlopalem,152.0,19.0,130.0,0.66,8.2,0.6,9.0,0.56,8.1,0.26,7.1,0.15,,,,,,,,,,,,,,,,,,,,,,,,
14.528000,80.018000,28_515_shc_2023-24.7233,Cherlopalem,226.0,17.0,189.0,0.41,7.9,0.4,64.0,0.51,5.82,0.24,6.43,0.08,,,,,,,,,,,,,,,,,,,,,,,,
14.528000,80.018000,28_515_shc_2023-24.7437,Cherlopalem,188.0,23.0,202.0,0.58,7.7,0.9,9.0,0.71,5.3,0.48,8.1,0.15,151.0,17.5,193.7,0.28,5.27,0.1,80.8,0.33,17.14,0.23,6.82,0.59,38.0,14.7,35.1,0.76,7.53,0.26,73.55,0.28,3.21,0.01,3.21,0.27
14.528000,80.018000,28_515_shc_2023-24.7439,Cherlopalem,238.0,12.0,163.0,0.5,7.8,0.2,45.0,0.58,7.48,0.48,6.31,0.19,,,,,,,,,,,,,,,,,,,,,,,,
14.528000,80.018000,28_515_shc_2023-24.7440,Cherlopalem,201.0,26.0,33.0,0.12,7.8,0.3,92.0,0.43,6.36,0.41,7.13,0.3,88.0,42.9,155.0,0.14,5.35,0.18,40.4,0.14,10.14,0.58,9.14,0.37,,,,,,,,,,,,
14.528000,80.018000,28_515_shc_2024-25.10100,Cherlopalem,,,,,,,,,,,,,188.0,89.5,90.4,0.93,8.37,0.35,61.5,0.24,3.68,0.12,7.26,0.54,,,,,,,,,,,,
14.528000,80.018000,28_515_shc_2024-25.10266,Cherlopalem,,,,,,,,,,,,,176.0,128.8,213.1,0.82,7.69,0.55,87.9,0.1,2.87,0.42,6.78,0.28,,,,,,,,,,,,
14.522000,80.028000,28_515_shc_2024-25.7321,Leguntapadu,125.0,25.0,111.0,1.5,6.6,0.5,87.0,0.001,5.57,0.51,8.6,0.04,176.0,42.6,277.7,0.62,7.54,0.24,23.0,0.21,8.38,0.42,6.38,0.5,,,,,,,,,,,,
14.525000,80.075000,28_515_shc_2025-26.5643,Lebur Bit 閳 I,,,,,,,,,,,,,,,,,,,,,,,,,326.0,192.0,546.2,0.22,7.39,0.09,45.53,0.18,3.97,0.06,4.13,0.57
